name,url,type,cr
Valkyrie,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/valkyrie/,outsiders,12
Vargouille,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vargouille/,outsiders,2
"Vargouille, Giant",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vargouille/vargouille-giant/,outsiders,3 (X
"Vargouille, Bloodsucking",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vargouille-bloodsucking/,outsiders,5
"Vargouille, Giant",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vargouille-bloodsucking/vargouille-giant/,outsiders,7
"Vargouille, Singing",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vargouille-bloodsucking/vargouille-singing/,outsiders,3
Vault Builder,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vault-builder/,outsiders,20/M
Vault Keeper,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vault-keeper/,outsiders,14
Vayakan,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vayakan/,outsiders,4
Veela,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/veela/,outsiders,UNKNOWN
"Veela, Air",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/veela/veela-air/,outsiders,7
"Veela, Earth",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/veela/veela-earth/,outsiders,7
"Veela, Fire",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/veela/veela-fire/,outsiders,7
"Veela, Water",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/veela/veela-water/,outsiders,7
Vendenopterix,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vendenopterix/,outsiders,4
Vescavor Queen,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vescavor-queen/,outsiders,9
Vescavor Swarm,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vescavor-swarm/,outsiders,5
Vidre,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vidre/,outsiders,12
Wakandagi,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wakandagi/,outsiders,14
Wang Liang (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wang-liang-tohc/,outsiders,3
Warmonger Thunderstriker (Galvaloch),https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/warmonger-thunderstriker-galvaloch/,outsiders,8
Warped One,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/warped-one/,outsiders,8
Watcher,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/watcher/,outsiders,22
Weirds,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/weirds-tohc/,outsiders,UNKNOWN
"Weird, Blood",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/weirds-tohc/weird-blood/,outsiders,8
"Weird, Lava",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/weirds-tohc/weird-lava-tohc/,outsiders,8
"Weird, Lightning",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/weirds-tohc/weird-lightning-tohc/,outsiders,8
Wendigo,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wendigo/,outsiders,17
Wisagatcak,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wisagatcak/,outsiders,14
Wrackworm,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wrackworm/,outsiders,20
Wysp,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wysp/,outsiders,UNKNOWN
"Wysp, Aether",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wysp/wysp-aether/,outsiders,2
"Wysp, Air",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wysp/wysp-air/,outsiders,2
"Wysp, Earth",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wysp/wysp-earth/,outsiders,2
"Wysp, Fire",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wysp/wysp-fire/,outsiders,2
"Wysp, Water",https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wysp/wysp-water/,outsiders,2
Xacarba,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/xacarba/,outsiders,15
Xill,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/xill/,outsiders,6
Xill Matriarch,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/xill/xill-matriarch/,outsiders,9
Xocothian,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/xocothian/,outsiders,4
Xocouatl,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/xocouatl/,outsiders,10
Xorn,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/xorn/,outsiders,6
Yeth Hound,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/yeth-hound/,outsiders,3
Yhohm,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/yhohm/,outsiders,4
Ymir,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/ymir/,outsiders,28
Zaramuun,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/zaramuun/,outsiders,16
Zarxorin,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/zarxorin/,outsiders,19
Zentragt,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/zentragt/,outsiders,4
Zhyen,https://www.d20pfsrd.com/bestiary/monster-listings/outsiders/zhyen/,outsiders,1/2
Plants,https://www.d20pfsrd.com/bestiary/monster-listings/plants/,plants,UNKNOWN
Agarican,https://www.d20pfsrd.com/bestiary/monster-listings/plants/agarican/,plants,UNKNOWN
"Agarican, Amanite",https://www.d20pfsrd.com/bestiary/monster-listings/plants/agarican/agarican-amanite/,plants,9
"Agarican, Aserubera",https://www.d20pfsrd.com/bestiary/monster-listings/plants/agarican/agarican-aserubera/,plants,12
"Agarican, Bolite",https://www.d20pfsrd.com/bestiary/monster-listings/plants/agarican/agarican-bolite/,plants,1/2
"Agarican, Hoplite",https://www.d20pfsrd.com/bestiary/monster-listings/plants/agarican/agarican-hoplite/,plants,1
"Agarican, Psibyl",https://www.d20pfsrd.com/bestiary/monster-listings/plants/agarican/agarican-psibyl/,plants,15
"Agarican, Toxiphage",https://www.d20pfsrd.com/bestiary/monster-listings/plants/agarican/agarican-toxiphage/,plants,6
Algoid,https://www.d20pfsrd.com/bestiary/monster-listings/plants/algoid-tohc/,plants,4
Alraune,https://www.d20pfsrd.com/bestiary/monster-listings/plants/alraune/,plants,13
Archer Bush,https://www.d20pfsrd.com/bestiary/monster-listings/plants/archer-bush-tohc/,plants,2
Ascomoid,https://www.d20pfsrd.com/bestiary/monster-listings/plants/ascomoid/,plants,5
Ascomoid (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/ascomoid-tohc/,plants,5
Assassin Vine,https://www.d20pfsrd.com/bestiary/monster-listings/plants/assassin-vine/,plants,3
"Assassin Vine, Hangman",https://www.d20pfsrd.com/bestiary/monster-listings/plants/assassin-vine-hangman/,plants,6
Barometz,https://www.d20pfsrd.com/bestiary/monster-listings/plants/barometz/,plants,15
Basidirond,https://www.d20pfsrd.com/bestiary/monster-listings/plants/basidirond/,plants,5
Basidirond (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/basidirond-tohc/,plants,4
"Basidirond, Dreamthief",https://www.d20pfsrd.com/bestiary/monster-listings/plants/basidirond-dreamthief/,plants,15
Begedhi,https://www.d20pfsrd.com/bestiary/monster-listings/plants/begedhi/,plants,UNKNOWN
"Begedhi, Mother Plant",https://www.d20pfsrd.com/bestiary/monster-listings/plants/begedhi/begedhi-mother-plant/,plants,10/M
"Begedhi, Parasite",https://www.d20pfsrd.com/bestiary/monster-listings/plants/begedhi/begedhi-parasite/,plants,2
"Begedhi, Seedling",https://www.d20pfsrd.com/bestiary/monster-listings/plants/begedhi/begedhi-seedling/,plants,1/2
"Begedhi, Parasite",https://www.d20pfsrd.com/bestiary/monster-listings/plants/begedhi-parasite/,plants,2
Biddlytree,https://www.d20pfsrd.com/bestiary/monster-listings/plants/biddlytree/,plants,11
Blood Bramble,https://www.d20pfsrd.com/bestiary/monster-listings/plants/blood-bramble/,plants,10
Blood Bush,https://www.d20pfsrd.com/bestiary/monster-listings/plants/blood-bush/,plants,4
Blood Kaktos,https://www.d20pfsrd.com/bestiary/monster-listings/plants/blood-kaktos/,plants,5
Blood Lily,https://www.d20pfsrd.com/bestiary/monster-listings/plants/blood-lily/,plants,10
Blood Maize,https://www.d20pfsrd.com/bestiary/monster-listings/plants/blood-maize/,plants,2
Bloodbrush,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bloodbrush/,plants,2
Bloodplate Burster,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bloodplate-burster/,plants,9
Bloodsuckle,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bloodsuckle/,plants,6
Bodythief,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bodythief/,plants,14
Bog Creeper,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bog-creeper/,plants,8
Bonethorn,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bonethorn/,plants,12
Bonewrought Willow,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bonewrought-willow/,plants,3
Boruta,https://www.d20pfsrd.com/bestiary/monster-listings/plants/boruta/,plants,9
Bramblelash,https://www.d20pfsrd.com/bestiary/monster-listings/plants/bramblelash/,plants,1
Cactus Cat,https://www.d20pfsrd.com/bestiary/monster-listings/plants/cactus-cat/,plants,9
Calathgar,https://www.d20pfsrd.com/bestiary/monster-listings/plants/calathgar/,plants,4
Canopy Creeper,https://www.d20pfsrd.com/bestiary/monster-listings/plants/canopy-creeper/,plants,8
Carrion Creeper,https://www.d20pfsrd.com/bestiary/monster-listings/plants/carrion-creeper/,plants,10
Cauldron Bloom,https://www.d20pfsrd.com/bestiary/monster-listings/plants/cauldron-bloom-2/,plants,15
Cauldron Bloom,https://www.d20pfsrd.com/bestiary/monster-listings/plants/cauldron-bloom/,plants,15
Cavelight Moss,https://www.d20pfsrd.com/bestiary/monster-listings/plants/cavelight-moss-kp/,plants,6
Child of the Briar,https://www.d20pfsrd.com/bestiary/monster-listings/plants/child-of-the-briar-mb/,plants,1
Cobra Flower,https://www.d20pfsrd.com/bestiary/monster-listings/plants/cobra-flower/,plants,4
Conch Tree,https://www.d20pfsrd.com/bestiary/monster-listings/plants/conch-tree-2/,plants,7
Conch Tree,https://www.d20pfsrd.com/bestiary/monster-listings/plants/conch-tree/,plants,7
Corpse Lotus,https://www.d20pfsrd.com/bestiary/monster-listings/plants/corpse-lotus/,plants,13
Creeper Ivy,https://www.d20pfsrd.com/bestiary/monster-listings/plants/creeper-ivy/,plants,1/4
Crypt Flower,https://www.d20pfsrd.com/bestiary/monster-listings/plants/crypt-flower/,plants,7
Devouring Gourd,https://www.d20pfsrd.com/bestiary/monster-listings/plants/devouring-gourd/,plants,4
Dimension Walker,https://www.d20pfsrd.com/bestiary/monster-listings/plants/dimension-walker/,plants,15
Dragonleaf Tree (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/dragonleaf-tree-od/,plants,9
Drakauthix,https://www.d20pfsrd.com/bestiary/monster-listings/plants/drakauthix/,plants,9
"Drake, Splinter",https://www.d20pfsrd.com/bestiary/monster-listings/plants/drake-splinter-tohc/,plants,10
Dweomer Cap,https://www.d20pfsrd.com/bestiary/monster-listings/plants/dweomer-cap/,plants,1/8
Etheroot,https://www.d20pfsrd.com/bestiary/monster-listings/plants/etheroot/,plants,8
Fetid Spore Mound,https://www.d20pfsrd.com/bestiary/monster-listings/plants/fetid-spore-mound/,plants,9
Flowering Lattice,https://www.d20pfsrd.com/bestiary/monster-listings/plants/flowering-lattice/,plants,1/6
"Flytrap, Dire",https://www.d20pfsrd.com/bestiary/monster-listings/plants/flytrap-dire/,plants,6
"Flytrap, Giant",https://www.d20pfsrd.com/bestiary/monster-listings/plants/flytrap-giant/,plants,10
"Giant Flytrap, Advanced",https://www.d20pfsrd.com/bestiary/monster-listings/plants/flytrap-giant/dragon-advanced-giant-flytrap/,plants,11
"Flytrap, Giant (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/plants/flytrap-giant-jbe/,plants,2
Forester's Bane,https://www.d20pfsrd.com/bestiary/monster-listings/plants/forester-s-bane/,plants,5
Frujai Colony,https://www.d20pfsrd.com/bestiary/monster-listings/plants/frujai-colony/,plants,19
Frujai Soldier,https://www.d20pfsrd.com/bestiary/monster-listings/plants/frujai-soldier/,plants,12
Fuldrex,https://www.d20pfsrd.com/bestiary/monster-listings/plants/fuldrex/,plants,11
Fungal Nymph,https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungal-nymph/,plants,8
Fungiant (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungiant/,plants,13
Funglet,https://www.d20pfsrd.com/bestiary/monster-listings/plants/funglet/,plants,1/2
Fungoid (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungoid/,plants,3
Fungus Man (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-man-fgg/,plants,2
"Fungus Man King (FGG, CR 4)",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-man-fgg/fungus-man-king-fgg/,plants,4) –
"Fungus Man King (FGG, CR 11)",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-man-king/,plants,11)
Fungus Queen,https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-queen-2/,plants,9
Fungus Queen,https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-queen/,plants,9
"Fungus, Cerebric",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-cerebric/,plants,3
"Fungus, Phantom",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-phantom/,plants,3
"Fungus, Phantom (3pp)",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-phantom-ff/,plants,4
"Fungus, Sheet",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-sheet/,plants,3
"Fungus, Violet",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-violet/,plants,3
Gallows Tree,https://www.d20pfsrd.com/bestiary/monster-listings/plants/gallows-tree-tohc/,plants,13)
Gallows Tree Zombie,https://www.d20pfsrd.com/bestiary/monster-listings/plants/gallows-tree-zombie-tohc/,plants,4)
Ghoran,https://www.d20pfsrd.com/bestiary/monster-listings/plants/ghoran/,plants,1
Giant Devilâs Tooth,https://www.d20pfsrd.com/bestiary/monster-listings/plants/giant-devils-tooth/,plants,6 (X
Gluttongrass,https://www.d20pfsrd.com/bestiary/monster-listings/plants/gluttongrass/,plants,1
Gnarlwood,https://www.d20pfsrd.com/bestiary/monster-listings/plants/gnarlwood-tohc/,plants,11
Great Caretaker,https://www.d20pfsrd.com/bestiary/monster-listings/plants/great-caretaker/,plants,15
Green Man,https://www.d20pfsrd.com/bestiary/monster-listings/plants/green-man/,plants,26
Griefgall,https://www.d20pfsrd.com/bestiary/monster-listings/plants/griefgall/,plants,6
Gro'kosh,https://www.d20pfsrd.com/bestiary/monster-listings/plants/gro-kosh-pfu/,plants,10
Hangman Tree,https://www.d20pfsrd.com/bestiary/monster-listings/plants/hangman-tree/,plants,7
"Hangman Tree, Advanced",https://www.d20pfsrd.com/bestiary/monster-listings/plants/hangman-tree/hangman-tree-advanced/,plants,8
Hangman Tree (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/hangman-tree-tohc/,plants,7
Heartrot Tree,https://www.d20pfsrd.com/bestiary/monster-listings/plants/heartrot-tree/,plants,13
Irminsul,https://www.d20pfsrd.com/bestiary/monster-listings/plants/irminsul/,plants,17/M
Ironrot Lichen,https://www.d20pfsrd.com/bestiary/monster-listings/plants/ironrot-lichen/,plants,7
Jack-o'-Lantern,https://www.d20pfsrd.com/bestiary/monster-listings/plants/jack-o-lantern/,plants,1
Jack-o'-Lantern (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/jack-o-lantern-tohc/,plants,3
Jesulan,https://www.d20pfsrd.com/bestiary/monster-listings/plants/jesulan/,plants,8
Jinmenju,https://www.d20pfsrd.com/bestiary/monster-listings/plants/jinmenju/,plants,11
Jupiter Bloodsucker,https://www.d20pfsrd.com/bestiary/monster-listings/plants/jupiter-bloodsucker/,plants,3
Kampfult,https://www.d20pfsrd.com/bestiary/monster-listings/plants/kampfult/,plants,2
Kapre,https://www.d20pfsrd.com/bestiary/monster-listings/plants/kapre/,plants,10
Kawa Akago,https://www.d20pfsrd.com/bestiary/monster-listings/plants/kawa-akago/,plants,3
Kelp Devil,https://www.d20pfsrd.com/bestiary/monster-listings/plants/kelp-devil/,plants,8
Kelpie,https://www.d20pfsrd.com/bestiary/monster-listings/plants/kelpie/,plants,4
Kmoch Pray,https://www.d20pfsrd.com/bestiary/monster-listings/plants/kmoch-pray/,plants,11
Ksarik,https://www.d20pfsrd.com/bestiary/monster-listings/plants/ksarik/,plants,4
"Kudzu, The Everblight",https://www.d20pfsrd.com/bestiary/monster-listings/plants/kudzu-the-everblight/,plants,24
Leaf Ray,https://www.d20pfsrd.com/bestiary/monster-listings/plants/leaf-ray/,plants,1
Leshy,https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/,plants,UNKNOWN
"Leshy, Poppy",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-poppy/,plants,1/2
"Leshy, Cactus",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-cactus/,plants,2
"Leshy, Lichen",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-lichen/,plants,3
"Leshy, Snapdragon",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-snapdragon/,plants,4
"Leshy, Sunflower",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-sunflower/,plants,1
"Leshy, Flytrap",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-flytrap/,plants,4
"Leshy, Fungus",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-fungus/,plants,2
"Leshy, Gourd",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-gourd/,plants,1
"Leshy, Leaf",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-leaf/,plants,1/2
"Leshy, Lotus",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-lotus/,plants,5
"Leshy, Seaweed",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-template/leshy-seaweed/,plants,3
"Leshy, Seaweed (Mythic)",https://www.d20pfsrd.com/bestiary/monster-listings/plants/leshy-seaweed-mythic/,plants,4/MR
Living Island,https://www.d20pfsrd.com/bestiary/monster-listings/plants/living-island/,plants,20
Living Topiary,https://www.d20pfsrd.com/bestiary/monster-listings/plants/living-topiary/,plants,4
"Lizardfolk, Fungal",https://www.d20pfsrd.com/bestiary/monster-listings/plants/fungal-lizardfolk/,plants,1
Lotus Tree,https://www.d20pfsrd.com/bestiary/monster-listings/plants/lotus-tree/,plants,20
Maelae,https://www.d20pfsrd.com/bestiary/monster-listings/plants/maelae/,plants,12
Maelae Youth (Maelbud),https://www.d20pfsrd.com/bestiary/monster-listings/plants/maelae-youth-maelbud/,plants,6
Malboro (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/malboro/,plants,13
Mandragora,https://www.d20pfsrd.com/bestiary/monster-listings/plants/mandragora/,plants,4
Mandragora Swarm,https://www.d20pfsrd.com/bestiary/monster-listings/plants/mandragora/mandragora-swarm/,plants,13
"Mandragora, Immense",https://www.d20pfsrd.com/bestiary/monster-listings/plants/mandragora/immense-mandragora/,plants,15
Mandragora (3pp),https://www.d20pfsrd.com/bestiary/monster-listings/plants/mandragora-tohc/,plants,1
Manshroom,https://www.d20pfsrd.com/bestiary/monster-listings/plants/manshroom/,plants,4
Mi-Go,https://www.d20pfsrd.com/bestiary/monster-listings/plants/mi-go-2/,plants,8
Mi-Go,https://www.d20pfsrd.com/bestiary/monster-listings/plants/mi-go/,plants,6
Mire Nettle,https://www.d20pfsrd.com/bestiary/monster-listings/plants/mire-nettle/,plants,2
"Mold, Mindslaver",https://www.d20pfsrd.com/bestiary/monster-listings/plants/mold-mindslaver/,plants,3
"Mold, Russet",https://www.d20pfsrd.com/bestiary/monster-listings/plants/mold-russet/,plants,6
